season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at,baseline_elo,baseline_date,elo_change
2012,514,Tabor College,NA,180.7,0,1,1,0,0-1,NA,NA,1195.7,NA,2026-09-01T12:33:29Z,180.7,2026-08-26,0
2012,515,Jamestow,NA,180.5,0,1,1,0,0-1,NA,NA,1258,NA,2026-09-01T12:33:29Z,180.5,2026-08-26,0
2012,516,Valley City St,NA,180.5,0,1,1,0,0-1,NA,NA,1258,NA,2026-09-01T12:33:29Z,180.5,2026-08-26,0
2012,517,Brescia,NA,180.4,0,1,1,0,0-1,NA,NA,1345,NA,2026-09-01T12:33:29Z,180.4,2026-08-26,0
2012,518,McMurry,NA,180.4,0,1,1,0,0-1,NA,NA,1552.2,NA,2026-09-01T12:33:29Z,180.4,2026-08-26,0
2012,519,Haskell,NA,180.3,0,1,1,0,0-1,NA,NA,1346.9,NA,2026-09-01T12:33:29Z,180.3,2026-08-26,0
2012,520,Malone,NA,180.3,0,1,1,0,0-1,NA,NA,1576.9,NA,2026-09-01T12:33:29Z,180.3,2026-08-26,0
2012,521,CS Monterey Bay,NA,180.2,0,1,1,0,0-1,NA,NA,1313.8,NA,2026-09-01T12:33:29Z,180.2,2026-08-26,0
2012,522,Lake Erie,NA,180.2,0,1,1,0,0-1,NA,NA,1560.3,NA,2026-09-01T12:33:29Z,180.2,2026-08-26,0
2012,523,MS College,NA,180.1,0,1,1,0,0-1,NA,NA,1425.4,NA,2026-09-01T12:33:29Z,180.1,2026-08-26,0
2012,524,Pacific Union,NA,180.1,0,1,1,0,0-1,NA,NA,1570.8,NA,2026-09-01T12:33:29Z,180.1,2026-08-26,0
2012,525,LeTourneau,NA,180,0,1,1,0,0-1,NA,NA,1414.4,NA,2026-09-01T12:33:29Z,180,2026-08-26,0
2012,526,S Wesleyan,NA,180,0,1,1,0,0-1,NA,NA,1309.6,NA,2026-09-01T12:33:29Z,180,2026-08-26,0
2012,527,St Gregory's,NA,179.9,0,1,1,0,0-1,NA,NA,1484.7,NA,2026-09-01T12:33:29Z,179.9,2026-08-26,0
2012,528,Centenary LA,NA,179.8,0,1,1,0,0-1,NA,NA,1404.9,NA,2026-09-01T12:33:29Z,179.8,2026-08-26,0
2012,529,Chadron State,NA,179.8,0,1,1,0,0-1,NA,NA,905.3,NA,2026-09-01T12:33:29Z,179.8,2026-08-26,0
2012,530,Langston,NA,179.8,0,1,1,0,0-1,NA,NA,1787.3,NA,2026-09-01T12:33:29Z,179.8,2026-08-26,0
2012,531,Simpson,NA,179.8,0,1,1,0,0-1,NA,NA,1346.9,NA,2026-09-01T12:33:29Z,179.8,2026-08-26,0
2012,532,U of Mary,NA,179.7,0,1,1,0,0-1,NA,NA,1549.8,NA,2026-09-01T12:33:29Z,179.7,2026-08-26,0
2012,533,Kenyon,NA,179.5,0,1,1,0,0-1,NA,NA,1453.3,NA,2026-09-01T12:33:29Z,179.5,2026-08-26,0
2012,534,Wilmington DE,NA,179.5,0,1,1,0,0-1,NA,NA,1365,NA,2026-09-01T12:33:29Z,179.5,2026-08-26,0
2012,535,Arkansas Tech,NA,179.4,0,1,1,0,0-1,NA,NA,1750.9,NA,2026-09-01T12:33:29Z,179.4,2026-08-26,0
2012,536,Roanoke,NA,179.4,0,1,1,0,0-1,NA,NA,1389.2,NA,2026-09-01T12:33:29Z,179.4,2026-08-26,0
2012,537,SagValSt,NA,179.4,0,1,1,0,0-1,NA,NA,1359.5,NA,2026-09-01T12:33:29Z,179.4,2026-08-26,0
2012,538,SUNY Fredonia,NA,179.3,0,1,1,0,0-1,NA,NA,1523.9,NA,2026-09-01T12:33:29Z,179.3,2026-08-26,0
2012,539,Academy of Art,NA,179.1,0,1,1,0,0-1,NA,NA,1482.5,NA,2026-09-01T12:33:29Z,179.1,2026-08-26,0
2012,540,Bacone College,NA,179.1,0,1,1,0,0-1,NA,NA,1384.6,NA,2026-09-01T12:33:29Z,179.1,2026-08-26,0
2012,541,Concordia (MI),NA,179.1,0,1,1,0,0-1,NA,NA,1560.3,NA,2026-09-01T12:33:29Z,179.1,2026-08-26,0
2012,542,Loras College,NA,179.1,0,1,1,0,0-1,NA,NA,1926.6,NA,2026-09-01T12:33:29Z,179.1,2026-08-26,0
2012,543,Hiwassee,NA,179,0,1,1,0,0-1,NA,NA,1248.2,NA,2026-09-01T12:33:29Z,179,2026-08-26,0
2012,544,Cheyney,NA,178.9,0,1,1,0,0-1,NA,NA,1255.7,NA,2026-09-01T12:33:29Z,178.9,2026-08-26,0
2012,545,Averett,NA,178.7,0,1,1,0,0-1,NA,NA,1253.8,NA,2026-09-01T12:33:29Z,178.7,2026-08-26,0
2012,546,Warren Wilson,NA,178.7,0,1,1,0,0-1,NA,NA,1248.2,NA,2026-09-01T12:33:29Z,178.7,2026-08-26,0
2012,547,Rutgers-Camden,NA,178.6,0,1,1,0,0-1,NA,NA,1368.2,NA,2026-09-01T12:33:29Z,178.6,2026-08-26,0
2012,548,Austin,NA,178.5,0,1,1,0,0-1,NA,NA,1646.6,NA,2026-09-01T12:33:29Z,178.5,2026-08-26,0
2012,549,Fort Valley St,NA,178.4,0,1,1,0,0-1,NA,NA,1441.8,NA,2026-09-01T12:33:29Z,178.4,2026-08-26,0
2012,550,TX Lutheran,NA,178.4,0,1,1,0,0-1,NA,NA,1251.1,NA,2026-09-01T12:33:29Z,178.4,2026-08-26,0
2012,551,Miles,NA,178.3,0,1,1,0,0-1,NA,NA,1269.6,NA,2026-09-01T12:33:29Z,178.3,2026-08-26,0
2012,552,Waldorf ,NA,178.3,0,1,1,0,0-1,NA,NA,1258,NA,2026-09-01T12:33:29Z,1500,2026-09-01,-1321.7
2012,553,Missouri Valley,NA,178.2,0,1,1,0,0-1,NA,NA,1414.4,NA,2026-09-01T12:33:29Z,178.2,2026-08-26,0
2012,554,Anderson (IN),NA,178.1,0,1,1,0,0-1,NA,NA,1380.9,NA,2026-09-01T12:33:29Z,178.1,2026-08-26,0
2012,555,UC Merced,NA,178.1,0,1,1,0,0-1,NA,NA,1364.1,NA,2026-09-01T12:33:29Z,178.1,2026-08-26,0
2012,556,Evergreen State,NA,178,0,1,1,0,0-1,NA,NA,1311.8,NA,2026-09-01T12:33:29Z,178,2026-08-26,0
2012,557,Holy Names,NA,177.8,0,1,1,0,0-1,NA,NA,1269.8,NA,2026-09-01T12:33:29Z,177.8,2026-08-26,0
2012,558,Lindsey Wilson,NA,177.8,0,1,1,0,0-1,NA,NA,1175.7,NA,2026-09-01T12:33:29Z,177.8,2026-08-26,0
2012,559,Lewis & Clark,NA,177.7,0,1,1,0,0-1,NA,NA,1359.9,NA,2026-09-01T12:33:29Z,177.7,2026-08-26,0
2012,560,Philadelphia Biblica,NA,177.7,0,1,1,0,0-1,NA,NA,1365,NA,2026-09-01T12:33:29Z,177.7,2026-08-26,0
2012,561,Point,NA,177.7,0,1,1,0,0-1,NA,NA,886,NA,2026-09-01T12:33:29Z,177.7,2026-08-26,0
2012,562,Warner,NA,177.7,0,1,1,0,0-1,NA,NA,1429.5,NA,2026-09-01T12:33:29Z,177.7,2026-08-26,0
2012,563,Judson College,NA,177.6,0,1,1,0,0-1,NA,NA,1313.9,NA,2026-09-01T12:33:29Z,177.6,2026-08-26,0
2012,564,St Joseph's BKN,NA,177.5,0,1,1,0,0-1,NA,NA,1141.3,NA,2026-09-01T12:33:29Z,177.5,2026-08-26,0
2012,565,TX A&M-Intl,NA,177.5,0,1,1,0,0-1,NA,NA,1129.3,NA,2026-09-01T12:33:29Z,177.5,2026-08-26,0
2012,566,NC Pembroke,NA,177.4,0,1,1,0,0-1,NA,NA,1193.8,NA,2026-09-01T12:33:29Z,177.4,2026-08-26,0
2012,567,Schreiner,NA,177.4,0,1,1,0,0-1,NA,NA,1019.8,NA,2026-09-01T12:33:29Z,177.4,2026-08-26,0
2012,568,Cal Lutheran,NA,177.3,0,1,1,0,0-1,NA,NA,1317.9,NA,2026-09-01T12:33:29Z,177.3,2026-08-26,0
2012,569,SUNY Cobleskill,NA,177.3,0,1,1,0,0-1,NA,NA,1141.3,NA,2026-09-01T12:33:29Z,177.3,2026-08-26,0
2012,570,Suffolk University,NA,176.8,0,1,1,0,0-1,NA,NA,1204.4,NA,2026-09-01T12:33:29Z,176.8,2026-08-26,0
2012,571,R. Morris-Spfld,NA,176.6,0,1,1,0,0-1,NA,NA,1152.5,NA,2026-09-01T12:33:29Z,176.6,2026-08-26,0
2012,572,Champ. Christ.,NA,176.5,0,1,1,0,0-1,NA,NA,1237.8,NA,2026-09-01T12:33:29Z,176.5,2026-08-26,0
2012,573,ME-Machias,NA,176.5,0,1,1,0,0-1,NA,NA,1310,NA,2026-09-01T12:33:29Z,176.5,2026-08-26,0
2012,574,Walla Walla,NA,176.5,0,1,1,0,0-1,NA,NA,1410.8,NA,2026-09-01T12:33:29Z,176.5,2026-08-26,0
2012,575,Wentworth,NA,176.4,0,1,1,0,0-1,NA,NA,1129.3,NA,2026-09-01T12:33:29Z,176.4,2026-08-26,0
2012,576,Bridgewater VA,NA,176.2,0,1,1,0,0-1,NA,NA,1253.8,NA,2026-09-01T12:33:29Z,176.2,2026-08-26,0
2012,577,Bethel (TN),NA,175.8,0,1,1,0,0-1,NA,NA,893.6,NA,2026-09-01T12:33:29Z,175.8,2026-08-26,0
2012,578,LaGrange,NA,175.8,0,1,1,0,0-1,NA,NA,1351.2,NA,2026-09-01T12:33:29Z,175.8,2026-08-26,0
2012,579,Southeastern,NA,175.7,0,1,1,0,0-1,NA,NA,1041.6,NA,2026-09-01T12:33:29Z,175.7,2026-08-26,0
2012,580,Penn State Abington,NA,175.6,0,1,1,0,0-1,NA,NA,1141.3,NA,2026-09-01T12:33:29Z,175.6,2026-08-26,0
2012,581,California Maritime,NA,175.5,0,1,1,0,0-1,NA,NA,1191.9,NA,2026-09-01T12:33:29Z,175.5,2026-08-26,0
2012,582,IU-Northwest,NA,175.1,0,1,1,0,0-1,NA,NA,1425.5,NA,2026-09-01T12:33:29Z,175.1,2026-08-26,0
2012,583,Polytechnic,NA,175,0,1,1,0,0-1,NA,NA,1141.3,NA,2026-09-01T12:33:29Z,175,2026-08-26,0
2012,584,Willamette,NA,175,0,1,1,0,0-1,NA,NA,1282.3,NA,2026-09-01T12:33:29Z,175,2026-08-26,0
2012,585,Allen Univ,NA,174.9,0,1,1,0,0-1,NA,NA,1041.6,NA,2026-09-01T12:33:29Z,174.9,2026-08-26,0
2012,586,Marywood,NA,174.5,0,1,1,0,0-1,NA,NA,1140.9,NA,2026-09-01T12:33:29Z,174.5,2026-08-26,0
2012,587,Rockhurst,NA,174.5,0,1,1,0,0-1,NA,NA,1197.3,NA,2026-09-01T12:33:29Z,174.5,2026-08-26,0
2012,588,Wesley,NA,174.2,0,1,1,0,0-1,NA,NA,1032.1,NA,2026-09-01T12:33:29Z,174.2,2026-08-26,0
2012,589,Doane,NA,174.1,0,1,1,0,0-1,NA,NA,905.3,NA,2026-09-01T12:33:29Z,174.1,2026-08-26,0
2012,590,Toccoa Falls,NA,173.7,0,1,1,0,0-1,NA,NA,1330.9,NA,2026-09-01T12:33:29Z,173.7,2026-08-26,0
2012,591,Concordia (AL),NA,172.9,0,1,1,0,0-1,NA,NA,871.9,NA,2026-09-01T12:33:29Z,172.9,2026-08-26,0
2012,592,Nebraska-Kearney,NA,171.9,0,1,1,0,0-1,NA,NA,905.3,NA,2026-09-01T12:33:29Z,171.9,2026-08-26,0
2012,593,Mercy,NA,171.7,0,1,1,0,0-1,NA,NA,1040.9,NA,2026-09-01T12:33:29Z,171.7,2026-08-26,0
2012,594,Arl Baptist,NA,171.2,0,1,1,0,0-1,NA,NA,1019.8,NA,2026-09-01T12:33:29Z,171.2,2026-08-26,0
2012,595,AZ Christian,NA,169.6,0,1,1,0,0-1,NA,NA,1023.4,NA,2026-09-01T12:33:29Z,169.6,2026-08-26,0
2012,596,Shenandoah,NA,169,0,1,1,0,0-1,NA,NA,1029.5,NA,2026-09-01T12:33:29Z,169,2026-08-26,0
2012,597,Claflin,NA,168.9,0,1,1,0,0-1,NA,NA,915.2,NA,2026-09-01T12:33:29Z,168.9,2026-08-26,0
2012,598,Rust,NA,168.8,0,1,1,0,0-1,NA,NA,886,NA,2026-09-01T12:33:29Z,168.8,2026-08-26,0
2012,599,Benedictine,NA,168.6,0,1,1,0,0-1,NA,NA,905.3,NA,2026-09-01T12:33:29Z,168.6,2026-08-26,0
2012,600,Crowley's Ridge,NA,167.5,0,1,1,0,0-1,NA,NA,1060.6,NA,2026-09-01T12:33:29Z,167.5,2026-08-26,0
2012,601,Concordia (NE),NA,166.9,0,1,1,0,0-1,NA,NA,905.3,NA,2026-09-01T12:33:29Z,166.9,2026-08-26,0
2012,602,St Francis (IL),NA,166.1,0,1,1,0,0-1,NA,NA,840.3,NA,2026-09-01T12:33:29Z,166.1,2026-08-26,0
2012,603,Hastings,NA,166,0,1,1,0,0-1,NA,NA,905.3,NA,2026-09-01T12:33:29Z,166,2026-08-26,0
2012,604,Talladeg,NA,165.3,0,1,1,0,0-1,NA,NA,831.6,NA,2026-09-01T12:33:29Z,165.3,2026-08-26,0
2012,605,Penn State Altoona,NA,160.5,0,1,1,0,0-1,NA,NA,910.3,NA,2026-09-01T12:33:29Z,160.5,2026-08-26,0
