date,home,away,winner,loser,winner_pts,loser_pts,end_type
2025-01-25,Winnipeg Jets,Utah Hockey Club,Winnipeg Jets,Utah Hockey Club,5,2,REG
2025-01-25,Boston Bruins,Colorado Avalanche,Boston Bruins,Colorado Avalanche,3,1,REG
2025-01-25,Edmonton Oilers,Buffalo Sabres,Edmonton Oilers,Buffalo Sabres,3,2,REG
2025-01-25,Seattle Kraken,Pittsburgh Penguins,Seattle Kraken,Pittsburgh Penguins,4,1,REG
2025-01-26,Montreal Canadiens,New Jersey Devils,New Jersey Devils,Montreal Canadiens,4,3,OT
2025-01-26,Ottawa Senators,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,2,1,REG
2025-01-26,Detroit Red Wings,Tampa Bay Lightning,Detroit Red Wings,Tampa Bay Lightning,2,0,REG
2025-01-26,Columbus Blue Jackets,Los Angeles Kings,Columbus Blue Jackets,Los Angeles Kings,3,2,OT
2025-01-26,St. Louis Blues,Dallas Stars,Dallas Stars,St. Louis Blues,2,0,REG
2025-01-26,Minnesota Wild,Calgary Flames,Calgary Flames,Minnesota Wild,5,4,REG
2025-01-26,New York Islanders,Carolina Hurricanes,New York Islanders,Carolina Hurricanes,3,2,OT
2025-01-26,Vancouver Canucks,Washington Capitals,Vancouver Canucks,Washington Capitals,2,1,REG
2025-01-26,Anaheim Ducks,Nashville Predators,Anaheim Ducks,Nashville Predators,5,2,REG
2025-01-26,San Jose Sharks,Florida Panthers,Florida Panthers,San Jose Sharks,6,2,REG
2025-01-26,New York Rangers,Colorado Avalanche,Colorado Avalanche,New York Rangers,5,4,REG
2025-01-26,Ottawa Senators,Utah Hockey Club,Ottawa Senators,Utah Hockey Club,3,1,REG
2025-01-26,Winnipeg Jets,Calgary Flames,Winnipeg Jets,Calgary Flames,5,2,REG
2025-01-27,Chicago Blackhawks,Minnesota Wild,Minnesota Wild,Chicago Blackhawks,4,2,REG
2025-01-27,Vegas Golden Knights,Florida Panthers,Vegas Golden Knights,Florida Panthers,4,1,REG
2025-01-28,Detroit Red Wings,Los Angeles Kings,Detroit Red Wings,Los Angeles Kings,5,2,REG
2025-01-28,Philadelphia Flyers,New Jersey Devils,Philadelphia Flyers,New Jersey Devils,4,2,REG
2025-01-28,St. Louis Blues,Vancouver Canucks,Vancouver Canucks,St. Louis Blues,5,2,REG
2025-01-28,Edmonton Oilers,Seattle Kraken,Edmonton Oilers,Seattle Kraken,4,2,REG
2025-01-28,San Jose Sharks,Pittsburgh Penguins,San Jose Sharks,Pittsburgh Penguins,2,1,REG
2025-01-29,Buffalo Sabres,Boston Bruins,Buffalo Sabres,Boston Bruins,6,2,REG
2025-01-29,Montreal Canadiens,Winnipeg Jets,Winnipeg Jets,Montreal Canadiens,4,1,REG
2025-01-29,Tampa Bay Lightning,Chicago Blackhawks,Chicago Blackhawks,Tampa Bay Lightning,4,1,REG
2025-01-29,New York Rangers,Carolina Hurricanes,Carolina Hurricanes,New York Rangers,4,0,REG
2025-01-29,New York Islanders,Colorado Avalanche,New York Islanders,Colorado Avalanche,5,2,REG
2025-01-29,Calgary Flames,Washington Capitals,Washington Capitals,Calgary Flames,3,1,REG
2025-01-29,Vegas Golden Knights,Dallas Stars,Dallas Stars,Vegas Golden Knights,4,3,OT
2025-01-29,Seattle Kraken,Anaheim Ducks,Anaheim Ducks,Seattle Kraken,6,4,REG
2025-01-30,Toronto Maple Leafs,Minnesota Wild,Minnesota Wild,Toronto Maple Leafs,3,1,REG
2025-01-30,Florida Panthers,Los Angeles Kings,Florida Panthers,Los Angeles Kings,3,0,REG
2025-01-30,New Jersey Devils,Philadelphia Flyers,New Jersey Devils,Philadelphia Flyers,4,0,REG
2025-01-30,Nashville Predators,Vancouver Canucks,Vancouver Canucks,Nashville Predators,3,1,REG
2025-01-30,Utah Hockey Club,Pittsburgh Penguins,Pittsburgh Penguins,Utah Hockey Club,3,2,OT
2025-01-31,Boston Bruins,Winnipeg Jets,Winnipeg Jets,Boston Bruins,6,2,REG
2025-01-31,Montreal Canadiens,Minnesota Wild,Minnesota Wild,Montreal Canadiens,4,0,REG
2025-01-31,Ottawa Senators,Washington Capitals,Ottawa Senators,Washington Capitals,5,4,OT
2025-01-31,Tampa Bay Lightning,Los Angeles Kings,Tampa Bay Lightning,Los Angeles Kings,3,0,REG
2025-01-31,Carolina Hurricanes,Chicago Blackhawks,Carolina Hurricanes,Chicago Blackhawks,3,2,REG
2025-01-31,Philadelphia Flyers,New York Islanders,New York Islanders,Philadelphia Flyers,3,0,REG
2025-01-31,Calgary Flames,Anaheim Ducks,Calgary Flames,Anaheim Ducks,4,1,REG
2025-01-31,Edmonton Oilers,Detroit Red Wings,Detroit Red Wings,Edmonton Oilers,3,2,SO
2025-01-31,Vegas Golden Knights,Columbus Blue Jackets,Columbus Blue Jackets,Vegas Golden Knights,2,1,OT
2025-01-31,Seattle Kraken,San Jose Sharks,Seattle Kraken,San Jose Sharks,6,2,REG
2025-02-01,Buffalo Sabres,Nashville Predators,Buffalo Sabres,Nashville Predators,4,3,REG
2025-02-01,Dallas Stars,Vancouver Canucks,Dallas Stars,Vancouver Canucks,5,3,REG
2025-02-01,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,St. Louis Blues,4,0,REG
2025-02-01,Utah Hockey Club,Columbus Blue Jackets,Columbus Blue Jackets,Utah Hockey Club,3,2,OT
2025-02-01,Florida Panthers,Chicago Blackhawks,Florida Panthers,Chicago Blackhawks,5,1,REG
2025-02-01,Boston Bruins,New York Rangers,Boston Bruins,New York Rangers,6,3,REG
2025-02-02,Ottawa Senators,Minnesota Wild,Ottawa Senators,Minnesota Wild,4,0,REG
2025-02-02,Tampa Bay Lightning,New York Islanders,New York Islanders,Tampa Bay Lightning,3,2,OT
2025-02-02,Pittsburgh Penguins,Nashville Predators,Pittsburgh Penguins,Nashville Predators,3,0,REG
2025-02-02,Washington Capitals,Winnipeg Jets,Winnipeg Jets,Washington Capitals,5,4,OT
2025-02-02,Carolina Hurricanes,Los Angeles Kings,Los Angeles Kings,Carolina Hurricanes,4,2,REG
2025-02-02,Edmonton Oilers,Toronto Maple Leafs,Toronto Maple Leafs,Edmonton Oilers,4,3,REG
2025-02-02,Calgary Flames,Detroit Red Wings,Detroit Red Wings,Calgary Flames,3,1,REG
2025-02-02,Buffalo Sabres,New Jersey Devils,Buffalo Sabres,New Jersey Devils,4,3,REG
2025-02-02,Colorado Avalanche,Philadelphia Flyers,Colorado Avalanche,Philadelphia Flyers,2,0,REG
2025-02-02,Anaheim Ducks,Montreal Canadiens,Anaheim Ducks,Montreal Canadiens,3,2,REG
2025-02-02,Florida Panthers,New York Islanders,Florida Panthers,New York Islanders,6,3,REG
2025-02-02,New York Rangers,Vegas Golden Knights,New York Rangers,Vegas Golden Knights,4,2,REG
2025-02-02,Dallas Stars,Columbus Blue Jackets,Dallas Stars,Columbus Blue Jackets,5,3,REG
2025-02-03,Utah Hockey Club,St. Louis Blues,St. Louis Blues,Utah Hockey Club,2,1,REG
2025-02-03,Vancouver Canucks,Detroit Red Wings,Detroit Red Wings,Vancouver Canucks,3,2,OT
2025-02-03,Seattle Kraken,Calgary Flames,Calgary Flames,Seattle Kraken,3,2,REG
2025-02-04,Nashville Predators,Ottawa Senators,Ottawa Senators,Nashville Predators,5,2,REG
2025-02-05,Boston Bruins,Minnesota Wild,Boston Bruins,Minnesota Wild,3,0,REG
2025-02-05,Buffalo Sabres,Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,3,2,REG
2025-02-05,Tampa Bay Lightning,Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,4,3,REG
2025-02-05,Pittsburgh Penguins,New Jersey Devils,New Jersey Devils,Pittsburgh Penguins,3,2,SO
2025-02-05,Washington Capitals,Florida Panthers,Washington Capitals,Florida Panthers,6,3,REG
2025-02-05,New York Islanders,Vegas Golden Knights,New York Islanders,Vegas Golden Knights,2,1,REG
2025-02-05,St. Louis Blues,Edmonton Oilers,Edmonton Oilers,St. Louis Blues,3,2,OT
2025-02-05,Winnipeg Jets,Carolina Hurricanes,Winnipeg Jets,Carolina Hurricanes,3,0,REG
2025-02-05,Calgary Flames,Toronto Maple Leafs,Toronto Maple Leafs,Calgary Flames,6,3,REG
2025-02-05,Utah Hockey Club,Philadelphia Flyers,Utah Hockey Club,Philadelphia Flyers,3,2,OT
2025-02-05,Vancouver Canucks,Colorado Avalanche,Vancouver Canucks,Colorado Avalanche,3,0,REG
2025-02-05,Seattle Kraken,Detroit Red Wings,Detroit Red Wings,Seattle Kraken,5,4,SO
2025-02-05,Anaheim Ducks,Dallas Stars,Anaheim Ducks,Dallas Stars,2,1,REG
2025-02-05,San Jose Sharks,Montreal Canadiens,Montreal Canadiens,San Jose Sharks,4,3,REG
2025-02-06,New York Rangers,Boston Bruins,New York Rangers,Boston Bruins,3,2,REG
2025-02-06,Chicago Blackhawks,Edmonton Oilers,Edmonton Oilers,Chicago Blackhawks,4,3,OT
2025-02-06,Los Angeles Kings,Montreal Canadiens,Los Angeles Kings,Montreal Canadiens,6,3,REG
2025-02-07,Tampa Bay Lightning,Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,5,1,REG
2025-02-07,New Jersey Devils,Vegas Golden Knights,Vegas Golden Knights,New Jersey Devils,3,1,REG
2025-02-07,Philadelphia Flyers,Washington Capitals,Washington Capitals,Philadelphia Flyers,4,3,REG
2025-02-07,Columbus Blue Jackets,Utah Hockey Club,Utah Hockey Club,Columbus Blue Jackets,3,2,OT
2025-02-07,Minnesota Wild,Carolina Hurricanes,Minnesota Wild,Carolina Hurricanes,2,1,REG
2025-02-07,St. Louis Blues,Florida Panthers,Florida Panthers,St. Louis Blues,3,2,REG
2025-02-07,Calgary Flames,Colorado Avalanche,Colorado Avalanche,Calgary Flames,4,2,REG
2025-02-07,Seattle Kraken,Toronto Maple Leafs,Toronto Maple Leafs,Seattle Kraken,3,1,REG
2025-02-07,San Jose Sharks,Vancouver Canucks,Vancouver Canucks,San Jose Sharks,2,1,OT
2025-02-08,New York Rangers,Pittsburgh Penguins,Pittsburgh Penguins,New York Rangers,3,2,REG
2025-02-08,Winnipeg Jets,New York Islanders,Winnipeg Jets,New York Islanders,4,3,REG
2025-02-08,Chicago Blackhawks,Nashville Predators,Chicago Blackhawks,Nashville Predators,6,2,REG
2025-02-08,Edmonton Oilers,Colorado Avalanche,Colorado Avalanche,Edmonton Oilers,5,4,REG
2025-02-08,Los Angeles Kings,Dallas Stars,Los Angeles Kings,Dallas Stars,5,4,SO
2025-02-08,Montreal Canadiens,New Jersey Devils,New Jersey Devils,Montreal Canadiens,4,0,REG
2025-02-08,Detroit Red Wings,Tampa Bay Lightning,Tampa Bay Lightning,Detroit Red Wings,6,3,REG
2025-02-08,Carolina Hurricanes,Utah Hockey Club,Carolina Hurricanes,Utah Hockey Club,7,3,REG
2025-02-08,Boston Bruins,Vegas Golden Knights,Vegas Golden Knights,Boston Bruins,4,3,REG
2025-02-09,Florida Panthers,Ottawa Senators,Florida Panthers,Ottawa Senators,5,1,REG
2025-02-09,Philadelphia Flyers,Pittsburgh Penguins,Philadelphia Flyers,Pittsburgh Penguins,3,2,REG
2025-02-09,Columbus Blue Jackets,New York Rangers,New York Rangers,Columbus Blue Jackets,4,3,REG
2025-02-09,St. Louis Blues,Chicago Blackhawks,St. Louis Blues,Chicago Blackhawks,6,5,SO
2025-02-09,Vancouver Canucks,Toronto Maple Leafs,Vancouver Canucks,Toronto Maple Leafs,2,1,REG
2025-02-09,Nashville Predators,Buffalo Sabres,Nashville Predators,Buffalo Sabres,6,4,REG
2025-02-09,Minnesota Wild,New York Islanders,Minnesota Wild,New York Islanders,6,3,REG
2025-02-09,Calgary Flames,Seattle Kraken,Seattle Kraken,Calgary Flames,3,2,OT
2025-02-09,San Jose Sharks,Dallas Stars,Dallas Stars,San Jose Sharks,7,3,REG
2025-02-09,Los Angeles Kings,Anaheim Ducks,Anaheim Ducks,Los Angeles Kings,2,1,SO
2025-02-09,Washington Capitals,Utah Hockey Club,Utah Hockey Club,Washington Capitals,5,4,SO
2025-02-09,Montreal Canadiens,Tampa Bay Lightning,Tampa Bay Lightning,Montreal Canadiens,5,3,REG
2025-02-22,Detroit Red Wings,Minnesota Wild,Minnesota Wild,Detroit Red Wings,4,3,OT
2025-02-22,Philadelphia Flyers,Edmonton Oilers,Philadelphia Flyers,Edmonton Oilers,6,3,REG
2025-02-22,Pittsburgh Penguins,Washington Capitals,Washington Capitals,Pittsburgh Penguins,7,3,REG
2025-02-22,Buffalo Sabres,New York Rangers,Buffalo Sabres,New York Rangers,6,2,REG
2025-02-22,Florida Panthers,Seattle Kraken,Seattle Kraken,Florida Panthers,2,1,REG
2025-02-22,New Jersey Devils,Dallas Stars,Dallas Stars,New Jersey Devils,4,2,REG
2025-02-22,Nashville Predators,Colorado Avalanche,Nashville Predators,Colorado Avalanche,2,1,REG
2025-02-23,Boston Bruins,Anaheim Ducks,Anaheim Ducks,Boston Bruins,3,2,OT
2025-02-23,Toronto Maple Leafs,Carolina Hurricanes,Toronto Maple Leafs,Carolina Hurricanes,6,3,REG
2025-02-23,Ottawa Senators,Montreal Canadiens,Montreal Canadiens,Ottawa Senators,5,2,REG
2025-02-23,Columbus Blue Jackets,Chicago Blackhawks,Columbus Blue Jackets,Chicago Blackhawks,5,1,REG
2025-02-23,St. Louis Blues,Winnipeg Jets,Winnipeg Jets,St. Louis Blues,4,3,SO
2025-02-23,Los Angeles Kings,Utah Hockey Club,Los Angeles Kings,Utah Hockey Club,5,3,REG
2025-02-23,Vegas Golden Knights,Vancouver Canucks,Vegas Golden Knights,Vancouver Canucks,3,1,REG
2025-02-23,Washington Capitals,Edmonton Oilers,Washington Capitals,Edmonton Oilers,7,3,REG
2025-02-23,Pittsburgh Penguins,New York Rangers,New York Rangers,Pittsburgh Penguins,5,3,REG
2025-02-23,Detroit Red Wings,Anaheim Ducks,Detroit Red Wings,Anaheim Ducks,5,4,OT
2025-02-23,Tampa Bay Lightning,Seattle Kraken,Tampa Bay Lightning,Seattle Kraken,4,1,REG
2025-02-23,St. Louis Blues,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,3,1,REG
2025-02-23,Nashville Predators,New Jersey Devils,New Jersey Devils,Nashville Predators,4,0,REG
2025-02-24,Chicago Blackhawks,Toronto Maple Leafs,Toronto Maple Leafs,Chicago Blackhawks,5,2,REG
2025-02-24,New York Islanders,Dallas Stars,Dallas Stars,New York Islanders,4,3,REG
2025-02-24,Calgary Flames,San Jose Sharks,Calgary Flames,San Jose Sharks,3,2,REG
2025-02-24,Utah Hockey Club,Vancouver Canucks,Utah Hockey Club,Vancouver Canucks,2,1,REG
2025-02-25,Winnipeg Jets,San Jose Sharks,Winnipeg Jets,San Jose Sharks,2,1,OT
2025-02-25,Los Angeles Kings,Vegas Golden Knights,Los Angeles Kings,Vegas Golden Knights,5,2,REG
2025-02-26,Boston Bruins,Toronto Maple Leafs,Toronto Maple Leafs,Boston Bruins,5,4,OT
2025-02-26,Buffalo Sabres,Anaheim Ducks,Buffalo Sabres,Anaheim Ducks,3,2,REG
2025-02-26,Montreal Canadiens,Carolina Hurricanes,Montreal Canadiens,Carolina Hurricanes,4,0,REG
2025-02-26,Philadelphia Flyers,Pittsburgh Penguins,Philadelphia Flyers,Pittsburgh Penguins,5,1,REG
2025-02-26,Washington Capitals,Calgary Flames,Calgary Flames,Washington Capitals,3,1,REG
2025-02-26,Columbus Blue Jackets,Dallas Stars,Columbus Blue Jackets,Dallas Stars,6,4,REG
2025-02-26,Tampa Bay Lightning,Edmonton Oilers,Tampa Bay Lightning,Edmonton Oilers,4,1,REG
2025-02-26,New York Islanders,New York Rangers,New York Rangers,New York Islanders,5,1,REG
2025-02-26,St. Louis Blues,Seattle Kraken,St. Louis Blues,Seattle Kraken,6,2,REG
2025-02-26,Nashville Predators,Florida Panthers,Florida Panthers,Nashville Predators,4,1,REG
2025-02-26,Minnesota Wild,Detroit Red Wings,Detroit Red Wings,Minnesota Wild,3,2,REG
2025-02-26,Utah Hockey Club,Chicago Blackhawks,Utah Hockey Club,Chicago Blackhawks,2,1,REG
2025-02-27,Ottawa Senators,Winnipeg Jets,Winnipeg Jets,Ottawa Senators,4,1,REG
2025-02-27,Colorado Avalanche,New Jersey Devils,Colorado Avalanche,New Jersey Devils,5,1,REG
2025-02-27,Los Angeles Kings,Vancouver Canucks,Vancouver Canucks,Los Angeles Kings,3,2,OT
2025-02-28,Boston Bruins,New York Islanders,New York Islanders,Boston Bruins,2,1,REG
2025-02-28,Montreal Canadiens,San Jose Sharks,Montreal Canadiens,San Jose Sharks,4,3,OT
2025-02-28,Detroit Red Wings,Columbus Blue Jackets,Columbus Blue Jackets,Detroit Red Wings,5,2,REG
2025-02-28,Tampa Bay Lightning,Calgary Flames,Tampa Bay Lightning,Calgary Flames,3,0,REG
2025-02-28,Florida Panthers,Edmonton Oilers,Florida Panthers,Edmonton Oilers,4,3,REG
2025-02-28,Washington Capitals,St. Louis Blues,St. Louis Blues,Washington Capitals,5,2,REG
2025-02-28,Carolina Hurricanes,Buffalo Sabres,Carolina Hurricanes,Buffalo Sabres,5,2,REG
2025-02-28,Pittsburgh Penguins,Philadelphia Flyers,Pittsburgh Penguins,Philadelphia Flyers,5,4,OT
2025-02-28,Nashville Predators,Winnipeg Jets,Nashville Predators,Winnipeg Jets,2,1,REG
2025-02-28,Utah Hockey Club,Minnesota Wild,Utah Hockey Club,Minnesota Wild,5,1,REG
2025-02-28,Vegas Golden Knights,Chicago Blackhawks,Vegas Golden Knights,Chicago Blackhawks,7,5,REG
2025-02-28,Anaheim Ducks,Vancouver Canucks,Anaheim Ducks,Vancouver Canucks,5,2,REG
2025-03-01,New York Rangers,Toronto Maple Leafs,Toronto Maple Leafs,New York Rangers,3,2,REG
2025-03-01,Dallas Stars,Los Angeles Kings,Dallas Stars,Los Angeles Kings,6,2,REG
2025-03-01,Colorado Avalanche,Minnesota Wild,Colorado Avalanche,Minnesota Wild,5,2,REG
2025-03-01,New York Islanders,Nashville Predators,New York Islanders,Nashville Predators,7,4,REG
2025-03-01,Washington Capitals,Tampa Bay Lightning,Tampa Bay Lightning,Washington Capitals,3,1,REG
2025-03-01,Florida Panthers,Calgary Flames,Florida Panthers,Calgary Flames,3,0,REG
2025-03-01,Pittsburgh Penguins,Boston Bruins,Boston Bruins,Pittsburgh Penguins,3,2,REG
2025-03-01,Columbus Blue Jackets,Detroit Red Wings,Columbus Blue Jackets,Detroit Red Wings,5,3,REG
2025-03-02,Buffalo Sabres,Montreal Canadiens,Montreal Canadiens,Buffalo Sabres,4,2,REG
2025-03-02,Ottawa Senators,San Jose Sharks,Ottawa Senators,San Jose Sharks,5,3,REG
2025-03-02,Carolina Hurricanes,Edmonton Oilers,Edmonton Oilers,Carolina Hurricanes,3,1,REG
2025-03-02,Winnipeg Jets,Philadelphia Flyers,Philadelphia Flyers,Winnipeg Jets,2,1,SO
2025-03-02,St. Louis Blues,Los Angeles Kings,St. Louis Blues,Los Angeles Kings,4,1,REG
2025-03-02,Utah Hockey Club,New Jersey Devils,New Jersey Devils,Utah Hockey Club,3,1,REG
2025-03-02,Anaheim Ducks,Chicago Blackhawks,Chicago Blackhawks,Anaheim Ducks,6,3,REG
2025-03-02,Seattle Kraken,Vancouver Canucks,Seattle Kraken,Vancouver Canucks,6,3,REG
2025-03-02,Pittsburgh Penguins,Toronto Maple Leafs,Toronto Maple Leafs,Pittsburgh Penguins,6,5,OT
2025-03-02,Carolina Hurricanes,Calgary Flames,Carolina Hurricanes,Calgary Flames,2,1,OT
2025-03-02,Dallas Stars,St. Louis Blues,Dallas Stars,St. Louis Blues,6,3,REG
2025-03-03,New York Rangers,Nashville Predators,New York Rangers,Nashville Predators,4,0,REG
2025-03-03,Vegas Golden Knights,New Jersey Devils,Vegas Golden Knights,New Jersey Devils,2,0,REG
2025-03-03,Washington Capitals,Ottawa Senators,Washington Capitals,Ottawa Senators,5,4,SO
2025-03-04,Montreal Canadiens,Buffalo Sabres,Montreal Canadiens,Buffalo Sabres,4,3,OT
2025-03-04,Florida Panthers,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,2,1,REG
2025-03-04,New York Rangers,New York Islanders,New York Rangers,New York Islanders,4,0,REG
2025-03-04,Toronto Maple Leafs,San Jose Sharks,San Jose Sharks,Toronto Maple Leafs,3,2,SO
2025-03-04,Chicago Blackhawks,Los Angeles Kings,Chicago Blackhawks,Los Angeles Kings,5,1,REG
2025-03-05,Boston Bruins,Nashville Predators,Nashville Predators,Boston Bruins,6,3,REG
2025-03-05,Buffalo Sabres,San Jose Sharks,San Jose Sharks,Buffalo Sabres,6,2,REG
2025-03-05,Detroit Red Wings,Carolina Hurricanes,Carolina Hurricanes,Detroit Red Wings,2,1,REG
2025-03-05,Tampa Bay Lightning,Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,6,2,REG
2025-03-05,Philadelphia Flyers,Calgary Flames,Calgary Flames,Philadelphia Flyers,6,3,REG
2025-03-05,New York Islanders,Winnipeg Jets,New York Islanders,Winnipeg Jets,3,2,REG
2025-03-05,Dallas Stars,New Jersey Devils,Dallas Stars,New Jersey Devils,4,3,REG
2025-03-05,Colorado Avalanche,Pittsburgh Penguins,Colorado Avalanche,Pittsburgh Penguins,4,1,REG
2025-03-05,Edmonton Oilers,Anaheim Ducks,Anaheim Ducks,Edmonton Oilers,6,2,REG
2025-03-05,Seattle Kraken,Minnesota Wild,Minnesota Wild,Seattle Kraken,4,3,REG
2025-03-06,New York Rangers,Washington Capitals,Washington Capitals,New York Rangers,3,2,OT
2025-03-06,Chicago Blackhawks,Ottawa Senators,Ottawa Senators,Chicago Blackhawks,4,3,OT
2025-03-06,Vegas Golden Knights,Toronto Maple Leafs,Vegas Golden Knights,Toronto Maple Leafs,5,2,REG
2025-03-06,Vancouver Canucks,Anaheim Ducks,Vancouver Canucks,Anaheim Ducks,3,2,REG
2025-03-06,Los Angeles Kings,St. Louis Blues,St. Louis Blues,Los Angeles Kings,3,2,SO
2025-03-07,Detroit Red Wings,Utah Hockey Club,Utah Hockey Club,Detroit Red Wings,4,2,REG
2025-03-07,Tampa Bay Lightning,Buffalo Sabres,Tampa Bay Lightning,Buffalo Sabres,6,5,REG
2025-03-07,Florida Panthers,Columbus Blue Jackets,Florida Panthers,Columbus Blue Jackets,3,0,REG
2025-03-07,Philadelphia Flyers,Winnipeg Jets,Winnipeg Jets,Philadelphia Flyers,4,1,REG
2025-03-07,Carolina Hurricanes,Boston Bruins,Carolina Hurricanes,Boston Bruins,3,2,REG
2025-03-07,Nashville Predators,Seattle Kraken,Nashville Predators,Seattle Kraken,5,3,REG
2025-03-07,Dallas Stars,Calgary Flames,Dallas Stars,Calgary Flames,3,2,OT
2025-03-07,Edmonton Oilers,Montreal Canadiens,Edmonton Oilers,Montreal Canadiens,3,2,OT
2025-03-07,Colorado Avalanche,San Jose Sharks,Colorado Avalanche,San Jose Sharks,7,3,REG
2025-03-08,New Jersey Devils,Winnipeg Jets,Winnipeg Jets,New Jersey Devils,5,1,REG
2025-03-08,Washington Capitals,Detroit Red Wings,Washington Capitals,Detroit Red Wings,5,2,REG
2025-03-08,Chicago Blackhawks,Utah Hockey Club,Chicago Blackhawks,Utah Hockey Club,4,3,OT
2025-03-08,Vancouver Canucks,Minnesota Wild,Vancouver Canucks,Minnesota Wild,3,1,REG
2025-03-08,Vegas Golden Knights,Pittsburgh Penguins,Vegas Golden Knights,Pittsburgh Penguins,4,0,REG
2025-03-08,Anaheim Ducks,St. Louis Blues,St. Louis Blues,Anaheim Ducks,4,3,REG
2025-03-08,Ottawa Senators,New York Rangers,Ottawa Senators,New York Rangers,4,3,OT
2025-03-08,Philadelphia Flyers,Seattle Kraken,Seattle Kraken,Philadelphia Flyers,4,1,REG
2025-03-08,Tampa Bay Lightning,Boston Bruins,Boston Bruins,Tampa Bay Lightning,4,0,REG
2025-03-08,Florida Panthers,Buffalo Sabres,Florida Panthers,Buffalo Sabres,4,0,REG
2025-03-09,Colorado Avalanche,Toronto Maple Leafs,Colorado Avalanche,Toronto Maple Leafs,7,4,REG
2025-03-09,Nashville Predators,Chicago Blackhawks,Nashville Predators,Chicago Blackhawks,3,2,OT
2025-03-09,Los Angeles Kings,St. Louis Blues,Los Angeles Kings,St. Louis Blues,2,1,OT
2025-03-09,Edmonton Oilers,Dallas Stars,Edmonton Oilers,Dallas Stars,5,4,REG
2025-03-09,San Jose Sharks,New York Islanders,New York Islanders,San Jose Sharks,4,2,REG
2025-03-09,Philadelphia Flyers,New Jersey Devils,New Jersey Devils,Philadelphia Flyers,3,1,REG
2025-03-09,Washington Capitals,Seattle Kraken,Washington Capitals,Seattle Kraken,4,2,REG
2025-03-09,Minnesota Wild,Pittsburgh Penguins,Pittsburgh Penguins,Minnesota Wild,3,1,REG
2025-03-09,Carolina Hurricanes,Winnipeg Jets,Carolina Hurricanes,Winnipeg Jets,4,2,REG
2025-03-09,New York Rangers,Columbus Blue Jackets,Columbus Blue Jackets,New York Rangers,7,3,REG
2025-03-10,Vegas Golden Knights,Los Angeles Kings,Los Angeles Kings,Vegas Golden Knights,6,5,REG
2025-03-10,Vancouver Canucks,Dallas Stars,Dallas Stars,Vancouver Canucks,4,1,REG
2025-03-10,Anaheim Ducks,New York Islanders,Anaheim Ducks,New York Islanders,4,1,REG
2025-03-10,Buffalo Sabres,Edmonton Oilers,Buffalo Sabres,Edmonton Oilers,3,2,REG
2025-03-10,Ottawa Senators,Detroit Red Wings,Ottawa Senators,Detroit Red Wings,2,1,REG
2025-03-11,Colorado Avalanche,Chicago Blackhawks,Colorado Avalanche,Chicago Blackhawks,3,0,REG
2025-03-11,Utah Hockey Club,Toronto Maple Leafs,Toronto Maple Leafs,Utah Hockey Club,4,3,SO
2025-03-11,Boston Bruins,Florida Panthers,Boston Bruins,Florida Panthers,3,2,REG
2025-03-11,New Jersey Devils,Columbus Blue Jackets,New Jersey Devils,Columbus Blue Jackets,5,3,REG
2025-03-11,Philadelphia Flyers,Ottawa Senators,Ottawa Senators,Philadelphia Flyers,5,2,REG
2025-03-11,Pittsburgh Penguins,Vegas Golden Knights,Pittsburgh Penguins,Vegas Golden Knights,3,2,OT
2025-03-11,Carolina Hurricanes,Tampa Bay Lightning,Carolina Hurricanes,Tampa Bay Lightning,4,1,REG
2025-03-12,Minnesota Wild,Colorado Avalanche,Minnesota Wild,Colorado Avalanche,2,1,SO
2025-03-12,Winnipeg Jets,New York Rangers,Winnipeg Jets,New York Rangers,2,1,REG
2025-03-12,Vancouver Canucks,Montreal Canadiens,Montreal Canadiens,Vancouver Canucks,4,2,REG
2025-03-12,Anaheim Ducks,Washington Capitals,Washington Capitals,Anaheim Ducks,7,4,REG
2025-03-12,Los Angeles Kings,New York Islanders,Los Angeles Kings,New York Islanders,4,1,REG
2025-03-12,San Jose Sharks,Nashville Predators,Nashville Predators,San Jose Sharks,3,2,REG
2025-03-12,Detroit Red Wings,Buffalo Sabres,Detroit Red Wings,Buffalo Sabres,7,3,REG
2025-03-13,Calgary Flames,Vancouver Canucks,Vancouver Canucks,Calgary Flames,4,3,SO
2025-03-13,Utah Hockey Club,Anaheim Ducks,Utah Hockey Club,Anaheim Ducks,3,2,REG
2025-03-13,Seattle Kraken,Montreal Canadiens,Seattle Kraken,Montreal Canadiens,5,4,OT
2025-03-13,Toronto Maple Leafs,Florida Panthers,Florida Panthers,Toronto Maple Leafs,3,2,REG
2025-03-13,Ottawa Senators,Boston Bruins,Ottawa Senators,Boston Bruins,6,3,REG
2025-03-13,Philadelphia Flyers,Tampa Bay Lightning,Philadelphia Flyers,Tampa Bay Lightning,4,3,SO
