date,home,away,winner,loser,winner_pts,loser_pts,end_type
2018-03-14,Toronto Maple Leafs,Dallas Stars,Toronto Maple Leafs,Dallas Stars,6,5,SO
2018-03-15,New York Rangers,Pittsburgh Penguins,New York Rangers,Pittsburgh Penguins,4,3,OT
2018-03-15,Edmonton Oilers,San Jose Sharks,San Jose Sharks,Edmonton Oilers,4,3,OT
2018-03-15,Vegas Golden Knights,New Jersey Devils,New Jersey Devils,Vegas Golden Knights,7,3,REG
2018-03-15,Anaheim Ducks,Vancouver Canucks,Anaheim Ducks,Vancouver Canucks,3,0,REG
2018-03-15,Buffalo Sabres,Toronto Maple Leafs,Toronto Maple Leafs,Buffalo Sabres,5,2,REG
2018-03-15,New York Islanders,Washington Capitals,Washington Capitals,New York Islanders,7,3,REG
2018-03-15,Philadelphia Flyers,Columbus Blue Jackets,Columbus Blue Jackets,Philadelphia Flyers,5,3,REG
2018-03-15,Montreal Canadiens,Pittsburgh Penguins,Pittsburgh Penguins,Montreal Canadiens,5,3,REG
2018-03-15,Florida Panthers,Boston Bruins,Florida Panthers,Boston Bruins,3,0,REG
2018-03-16,St. Louis Blues,Colorado Avalanche,Colorado Avalanche,St. Louis Blues,4,1,REG
2018-03-16,Winnipeg Jets,Chicago Blackhawks,Winnipeg Jets,Chicago Blackhawks,6,2,REG
2018-03-16,Arizona Coyotes,Nashville Predators,Nashville Predators,Arizona Coyotes,3,2,REG
2018-03-16,Los Angeles Kings,Detroit Red Wings,Los Angeles Kings,Detroit Red Wings,4,1,REG
2018-03-16,Washington Capitals,New York Islanders,Washington Capitals,New York Islanders,6,3,REG
2018-03-16,Ottawa Senators,Dallas Stars,Ottawa Senators,Dallas Stars,3,2,OT
2018-03-17,Colorado Avalanche,Nashville Predators,Nashville Predators,Colorado Avalanche,4,2,REG
2018-03-17,Calgary Flames,San Jose Sharks,San Jose Sharks,Calgary Flames,7,4,REG
2018-03-17,Anaheim Ducks,Detroit Red Wings,Anaheim Ducks,Detroit Red Wings,4,2,REG
2018-03-17,Vegas Golden Knights,Minnesota Wild,Minnesota Wild,Vegas Golden Knights,4,2,REG
2018-03-17,Buffalo Sabres,Chicago Blackhawks,Buffalo Sabres,Chicago Blackhawks,5,3,REG
2018-03-17,Florida Panthers,Edmonton Oilers,Edmonton Oilers,Florida Panthers,4,2,REG
2018-03-17,Los Angeles Kings,New Jersey Devils,New Jersey Devils,Los Angeles Kings,3,0,REG
2018-03-17,Toronto Maple Leafs,Montreal Canadiens,Toronto Maple Leafs,Montreal Canadiens,4,0,REG
2018-03-17,Tampa Bay Lightning,Boston Bruins,Boston Bruins,Tampa Bay Lightning,3,0,REG
2018-03-17,Carolina Hurricanes,Philadelphia Flyers,Philadelphia Flyers,Carolina Hurricanes,4,2,REG
2018-03-17,Columbus Blue Jackets,Ottawa Senators,Columbus Blue Jackets,Ottawa Senators,2,1,REG
2018-03-18,St. Louis Blues,New York Rangers,St. Louis Blues,New York Rangers,4,3,OT
2018-03-18,Arizona Coyotes,Minnesota Wild,Minnesota Wild,Arizona Coyotes,3,1,REG
2018-03-18,Vancouver Canucks,San Jose Sharks,San Jose Sharks,Vancouver Canucks,5,3,REG
2018-03-18,Colorado Avalanche,Detroit Red Wings,Colorado Avalanche,Detroit Red Wings,5,1,REG
2018-03-18,Vegas Golden Knights,Calgary Flames,Vegas Golden Knights,Calgary Flames,4,0,REG
2018-03-18,Tampa Bay Lightning,Edmonton Oilers,Tampa Bay Lightning,Edmonton Oilers,3,1,REG
2018-03-18,New York Islanders,Carolina Hurricanes,Carolina Hurricanes,New York Islanders,4,3,REG
2018-03-18,Philadelphia Flyers,Washington Capitals,Philadelphia Flyers,Washington Capitals,6,3,REG
2018-03-18,Chicago Blackhawks,St. Louis Blues,St. Louis Blues,Chicago Blackhawks,5,4,OT
2018-03-18,Winnipeg Jets,Dallas Stars,Winnipeg Jets,Dallas Stars,4,2,REG
2018-03-19,Anaheim Ducks,New Jersey Devils,Anaheim Ducks,New Jersey Devils,4,2,REG
2018-03-19,Boston Bruins,Columbus Blue Jackets,Columbus Blue Jackets,Boston Bruins,5,4,OT
2018-03-19,Buffalo Sabres,Nashville Predators,Nashville Predators,Buffalo Sabres,4,0,REG
2018-03-19,Montreal Canadiens,Florida Panthers,Florida Panthers,Montreal Canadiens,2,0,REG
2018-03-20,Minnesota Wild,Los Angeles Kings,Los Angeles Kings,Minnesota Wild,4,3,OT
2018-03-20,Arizona Coyotes,Calgary Flames,Arizona Coyotes,Calgary Flames,5,2,REG
2018-03-20,New York Islanders,Pittsburgh Penguins,New York Islanders,Pittsburgh Penguins,4,1,REG
2018-03-20,New York Rangers,Columbus Blue Jackets,Columbus Blue Jackets,New York Rangers,5,3,REG
2018-03-20,Washington Capitals,Dallas Stars,Washington Capitals,Dallas Stars,4,3,REG
2018-03-20,Carolina Hurricanes,Edmonton Oilers,Edmonton Oilers,Carolina Hurricanes,7,3,REG
2018-03-20,Ottawa Senators,Florida Panthers,Florida Panthers,Ottawa Senators,6,2,REG
2018-03-20,Detroit Red Wings,Philadelphia Flyers,Detroit Red Wings,Philadelphia Flyers,5,4,SO
2018-03-20,Tampa Bay Lightning,Toronto Maple Leafs,Tampa Bay Lightning,Toronto Maple Leafs,4,3,REG
2018-03-21,Winnipeg Jets,Los Angeles Kings,Winnipeg Jets,Los Angeles Kings,2,1,OT
2018-03-21,Chicago Blackhawks,Colorado Avalanche,Colorado Avalanche,Chicago Blackhawks,5,1,REG
2018-03-21,Vegas Golden Knights,Vancouver Canucks,Vegas Golden Knights,Vancouver Canucks,4,1,REG
2018-03-21,San Jose Sharks,New Jersey Devils,San Jose Sharks,New Jersey Devils,6,2,REG
2018-03-21,Buffalo Sabres,Arizona Coyotes,Arizona Coyotes,Buffalo Sabres,4,1,REG
2018-03-21,Pittsburgh Penguins,Montreal Canadiens,Pittsburgh Penguins,Montreal Canadiens,5,3,REG
2018-03-22,St. Louis Blues,Boston Bruins,St. Louis Blues,Boston Bruins,2,1,OT
2018-03-22,Calgary Flames,Anaheim Ducks,Anaheim Ducks,Calgary Flames,4,0,REG
2018-03-22,New York Islanders,Tampa Bay Lightning,Tampa Bay Lightning,New York Islanders,7,6,REG
2018-03-22,Philadelphia Flyers,New York Rangers,Philadelphia Flyers,New York Rangers,4,3,REG
2018-03-22,Carolina Hurricanes,Arizona Coyotes,Carolina Hurricanes,Arizona Coyotes,6,5,REG
2018-03-22,Columbus Blue Jackets,Florida Panthers,Columbus Blue Jackets,Florida Panthers,4,0,REG
2018-03-22,Ottawa Senators,Edmonton Oilers,Edmonton Oilers,Ottawa Senators,6,2,REG
2018-03-23,Nashville Predators,Toronto Maple Leafs,Toronto Maple Leafs,Nashville Predators,5,2,REG
2018-03-23,Chicago Blackhawks,Vancouver Canucks,Vancouver Canucks,Chicago Blackhawks,5,2,REG
2018-03-23,Colorado Avalanche,Los Angeles Kings,Los Angeles Kings,Colorado Avalanche,5,1,REG
2018-03-23,San Jose Sharks,Vegas Golden Knights,San Jose Sharks,Vegas Golden Knights,2,1,OT
2018-03-23,Buffalo Sabres,Montreal Canadiens,Montreal Canadiens,Buffalo Sabres,3,0,REG
2018-03-23,Pittsburgh Penguins,New Jersey Devils,New Jersey Devils,Pittsburgh Penguins,4,3,OT
2018-03-24,St. Louis Blues,Vancouver Canucks,St. Louis Blues,Vancouver Canucks,4,1,REG
2018-03-24,Winnipeg Jets,Anaheim Ducks,Winnipeg Jets,Anaheim Ducks,3,2,OT
2018-03-24,Dallas Stars,Boston Bruins,Boston Bruins,Dallas Stars,3,2,REG
2018-03-24,Colorado Avalanche,Vegas Golden Knights,Colorado Avalanche,Vegas Golden Knights,2,1,SO
2018-03-24,San Jose Sharks,Calgary Flames,San Jose Sharks,Calgary Flames,5,1,REG
2018-03-24,Toronto Maple Leafs,Detroit Red Wings,Toronto Maple Leafs,Detroit Red Wings,4,3,REG
2018-03-24,Montreal Canadiens,Washington Capitals,Washington Capitals,Montreal Canadiens,6,4,REG
2018-03-24,Ottawa Senators,Carolina Hurricanes,Carolina Hurricanes,Ottawa Senators,5,2,REG
2018-03-24,Florida Panthers,Arizona Coyotes,Florida Panthers,Arizona Coyotes,4,2,REG
2018-03-24,New Jersey Devils,Tampa Bay Lightning,New Jersey Devils,Tampa Bay Lightning,2,1,REG
2018-03-24,New York Islanders,Chicago Blackhawks,Chicago Blackhawks,New York Islanders,3,1,REG
2018-03-24,New York Rangers,Buffalo Sabres,New York Rangers,Buffalo Sabres,5,1,REG
2018-03-24,Columbus Blue Jackets,St. Louis Blues,St. Louis Blues,Columbus Blue Jackets,2,1,REG
2018-03-25,Minnesota Wild,Nashville Predators,Minnesota Wild,Nashville Predators,4,1,REG
2018-03-25,Edmonton Oilers,Los Angeles Kings,Edmonton Oilers,Los Angeles Kings,3,2,REG
2018-03-25,Pittsburgh Penguins,Philadelphia Flyers,Pittsburgh Penguins,Philadelphia Flyers,5,4,OT
2018-03-25,Dallas Stars,Vancouver Canucks,Vancouver Canucks,Dallas Stars,4,1,REG
2018-03-25,Winnipeg Jets,Nashville Predators,Winnipeg Jets,Nashville Predators,5,4,SO
2018-03-25,Minnesota Wild,Boston Bruins,Boston Bruins,Minnesota Wild,2,1,OT
2018-03-26,Edmonton Oilers,Anaheim Ducks,Anaheim Ducks,Edmonton Oilers,5,4,OT
2018-03-26,Toronto Maple Leafs,Buffalo Sabres,Buffalo Sabres,Toronto Maple Leafs,3,2,REG
2018-03-26,New York Islanders,Florida Panthers,Florida Panthers,New York Islanders,3,0,REG
2018-03-26,Carolina Hurricanes,Ottawa Senators,Carolina Hurricanes,Ottawa Senators,4,1,REG
2018-03-26,New York Rangers,Washington Capitals,Washington Capitals,New York Rangers,4,2,REG
2018-03-26,Montreal Canadiens,Detroit Red Wings,Montreal Canadiens,Detroit Red Wings,4,2,REG
2018-03-26,Tampa Bay Lightning,Arizona Coyotes,Arizona Coyotes,Tampa Bay Lightning,4,1,REG
2018-03-27,Chicago Blackhawks,San Jose Sharks,San Jose Sharks,Chicago Blackhawks,4,3,SO
2018-03-27,Vegas Golden Knights,Colorado Avalanche,Vegas Golden Knights,Colorado Avalanche,4,1,REG
2018-03-27,Los Angeles Kings,Calgary Flames,Los Angeles Kings,Calgary Flames,3,0,REG
2018-03-27,New Jersey Devils,Carolina Hurricanes,New Jersey Devils,Carolina Hurricanes,4,3,REG
2018-03-27,Ottawa Senators,New York Islanders,New York Islanders,Ottawa Senators,4,3,REG
2018-03-27,Detroit Red Wings,Pittsburgh Penguins,Detroit Red Wings,Pittsburgh Penguins,5,2,REG
2018-03-28,St. Louis Blues,San Jose Sharks,St. Louis Blues,San Jose Sharks,3,2,OT
2018-03-28,Nashville Predators,Minnesota Wild,Nashville Predators,Minnesota Wild,2,1,SO
2018-03-28,Winnipeg Jets,Boston Bruins,Winnipeg Jets,Boston Bruins,5,4,SO
2018-03-28,Dallas Stars,Philadelphia Flyers,Dallas Stars,Philadelphia Flyers,3,2,OT
2018-03-28,Edmonton Oilers,Columbus Blue Jackets,Columbus Blue Jackets,Edmonton Oilers,7,3,REG
2018-03-28,Vancouver Canucks,Anaheim Ducks,Vancouver Canucks,Anaheim Ducks,4,1,REG
2018-03-28,Toronto Maple Leafs,Florida Panthers,Toronto Maple Leafs,Florida Panthers,4,3,REG
2018-03-29,Washington Capitals,New York Rangers,Washington Capitals,New York Rangers,3,2,OT
2018-03-29,Colorado Avalanche,Philadelphia Flyers,Philadelphia Flyers,Colorado Avalanche,2,1,REG
2018-03-29,Vegas Golden Knights,Arizona Coyotes,Arizona Coyotes,Vegas Golden Knights,3,2,REG
2018-03-29,Boston Bruins,Tampa Bay Lightning,Boston Bruins,Tampa Bay Lightning,4,2,REG
2018-03-29,Buffalo Sabres,Detroit Red Wings,Detroit Red Wings,Buffalo Sabres,6,3,REG
2018-03-29,New Jersey Devils,Pittsburgh Penguins,Pittsburgh Penguins,New Jersey Devils,4,3,OT
2018-03-29,Ottawa Senators,Florida Panthers,Ottawa Senators,Florida Panthers,3,2,OT
2018-03-30,Nashville Predators,San Jose Sharks,Nashville Predators,San Jose Sharks,5,3,REG
2018-03-30,Minnesota Wild,Dallas Stars,Minnesota Wild,Dallas Stars,5,2,REG
2018-03-30,Chicago Blackhawks,Winnipeg Jets,Chicago Blackhawks,Winnipeg Jets,6,2,REG
2018-03-30,Calgary Flames,Columbus Blue Jackets,Columbus Blue Jackets,Calgary Flames,5,1,REG
2018-03-30,Vancouver Canucks,Edmonton Oilers,Vancouver Canucks,Edmonton Oilers,2,1,REG
2018-03-30,Los Angeles Kings,Arizona Coyotes,Los Angeles Kings,Arizona Coyotes,4,2,REG
2018-03-30,New York Islanders,Toronto Maple Leafs,Toronto Maple Leafs,New York Islanders,5,4,REG
2018-03-30,New York Rangers,Tampa Bay Lightning,Tampa Bay Lightning,New York Rangers,7,3,REG
2018-03-30,Washington Capitals,Carolina Hurricanes,Carolina Hurricanes,Washington Capitals,4,1,REG
2018-03-31,Colorado Avalanche,Chicago Blackhawks,Colorado Avalanche,Chicago Blackhawks,4,0,REG
2018-03-31,Anaheim Ducks,Los Angeles Kings,Anaheim Ducks,Los Angeles Kings,2,1,OT
2018-03-31,Vegas Golden Knights,St. Louis Blues,Vegas Golden Knights,St. Louis Blues,4,3,OT
2018-03-31,Boston Bruins,Florida Panthers,Boston Bruins,Florida Panthers,5,1,REG
2018-03-31,Detroit Red Wings,Ottawa Senators,Detroit Red Wings,Ottawa Senators,2,0,REG
2018-03-31,Vancouver Canucks,Columbus Blue Jackets,Vancouver Canucks,Columbus Blue Jackets,5,4,OT
2018-03-31,Toronto Maple Leafs,Winnipeg Jets,Winnipeg Jets,Toronto Maple Leafs,3,1,REG
2018-03-31,New Jersey Devils,New York Islanders,New Jersey Devils,New York Islanders,4,3,REG
2018-03-31,Pittsburgh Penguins,Montreal Canadiens,Pittsburgh Penguins,Montreal Canadiens,5,2,REG
2018-03-31,Carolina Hurricanes,New York Rangers,New York Rangers,Carolina Hurricanes,2,1,REG
2018-04-01,Nashville Predators,Buffalo Sabres,Buffalo Sabres,Nashville Predators,7,4,REG
2018-04-01,Dallas Stars,Minnesota Wild,Dallas Stars,Minnesota Wild,4,1,REG
2018-04-01,Arizona Coyotes,St. Louis Blues,Arizona Coyotes,St. Louis Blues,4,0,REG
2018-04-01,Calgary Flames,Edmonton Oilers,Calgary Flames,Edmonton Oilers,3,2,REG
2018-04-01,Vegas Golden Knights,San Jose Sharks,Vegas Golden Knights,San Jose Sharks,3,2,REG
2018-04-01,Philadelphia Flyers,Boston Bruins,Philadelphia Flyers,Boston Bruins,4,3,OT
2018-04-01,Tampa Bay Lightning,Nashville Predators,Nashville Predators,Tampa Bay Lightning,4,1,REG
2018-04-01,Montreal Canadiens,New Jersey Devils,New Jersey Devils,Montreal Canadiens,2,1,REG
2018-04-01,Pittsburgh Penguins,Washington Capitals,Washington Capitals,Pittsburgh Penguins,3,1,REG
2018-04-02,Anaheim Ducks,Colorado Avalanche,Anaheim Ducks,Colorado Avalanche,4,3,OT
2018-04-02,Toronto Maple Leafs,Buffalo Sabres,Toronto Maple Leafs,Buffalo Sabres,5,2,REG
2018-04-02,Ottawa Senators,Winnipeg Jets,Winnipeg Jets,Ottawa Senators,6,5,REG
2018-04-02,Florida Panthers,Carolina Hurricanes,Florida Panthers,Carolina Hurricanes,3,2,REG
2018-04-03,St. Louis Blues,Washington Capitals,Washington Capitals,St. Louis Blues,4,2,REG
2018-04-03,Minnesota Wild,Edmonton Oilers,Minnesota Wild,Edmonton Oilers,3,0,REG
2018-04-03,Los Angeles Kings,Colorado Avalanche,Los Angeles Kings,Colorado Avalanche,3,1,REG
2018-04-03,New Jersey Devils,New York Rangers,New Jersey Devils,New York Rangers,5,2,REG
2018-04-03,New York Islanders,Philadelphia Flyers,New York Islanders,Philadelphia Flyers,5,4,REG
2018-04-03,Columbus Blue Jackets,Detroit Red Wings,Columbus Blue Jackets,Detroit Red Wings,5,4,OT
2018-04-03,Montreal Canadiens,Winnipeg Jets,Winnipeg Jets,Montreal Canadiens,5,4,OT
2018-04-03,Tampa Bay Lightning,Boston Bruins,Tampa Bay Lightning,Boston Bruins,4,0,REG
2018-04-03,Florida Panthers,Nashville Predators,Florida Panthers,Nashville Predators,2,1,REG
2018-04-04,Calgary Flames,Arizona Coyotes,Arizona Coyotes,Calgary Flames,4,1,REG
2018-04-04,Vancouver Canucks,Vegas Golden Knights,Vegas Golden Knights,Vancouver Canucks,5,4,SO
2018-04-04,San Jose Sharks,Dallas Stars,Dallas Stars,San Jose Sharks,4,2,REG
2018-04-04,Buffalo Sabres,Ottawa Senators,Ottawa Senators,Buffalo Sabres,4,2,REG
2018-04-05,St. Louis Blues,Chicago Blackhawks,Chicago Blackhawks,St. Louis Blues,4,3,REG
2018-04-05,Anaheim Ducks,Minnesota Wild,Anaheim Ducks,Minnesota Wild,3,1,REG
2018-04-05,New Jersey Devils,Toronto Maple Leafs,New Jersey Devils,Toronto Maple Leafs,2,1,REG
2018-04-05,New York Islanders,New York Rangers,New York Islanders,New York Rangers,2,1,REG
2018-04-05,Philadelphia Flyers,Carolina Hurricanes,Philadelphia Flyers,Carolina Hurricanes,4,3,REG
2018-04-05,Washington Capitals,Nashville Predators,Nashville Predators,Washington Capitals,4,3,REG
2018-04-05,Columbus Blue Jackets,Pittsburgh Penguins,Pittsburgh Penguins,Columbus Blue Jackets,5,4,OT
2018-04-05,Detroit Red Wings,Montreal Canadiens,Montreal Canadiens,Detroit Red Wings,4,3,REG
2018-04-05,Florida Panthers,Boston Bruins,Florida Panthers,Boston Bruins,3,2,REG
2018-04-06,Winnipeg Jets,Calgary Flames,Winnipeg Jets,Calgary Flames,2,1,REG
2018-04-06,Edmonton Oilers,Vegas Golden Knights,Edmonton Oilers,Vegas Golden Knights,4,3,REG
2018-04-06,Vancouver Canucks,Arizona Coyotes,Vancouver Canucks,Arizona Coyotes,4,3,OT
2018-04-06,Los Angeles Kings,Minnesota Wild,Los Angeles Kings,Minnesota Wild,5,4,OT
2018-04-06,San Jose Sharks,Colorado Avalanche,San Jose Sharks,Colorado Avalanche,4,2,REG
2018-04-06,Pittsburgh Penguins,Ottawa Senators,Pittsburgh Penguins,Ottawa Senators,4,0,REG
2018-04-06,Tampa Bay Lightning,Buffalo Sabres,Tampa Bay Lightning,Buffalo Sabres,7,5,REG
2018-04-07,Chicago Blackhawks,St. Louis Blues,St. Louis Blues,Chicago Blackhawks,4,1,REG
2018-04-07,Anaheim Ducks,Dallas Stars,Anaheim Ducks,Dallas Stars,5,3,REG
2018-04-07,Philadelphia Flyers,New York Rangers,Philadelphia Flyers,New York Rangers,4,0,REG
2018-04-07,Boston Bruins,Ottawa Senators,Boston Bruins,Ottawa Senators,5,2,REG
2018-04-07,Toronto Maple Leafs,Montreal Canadiens,Toronto Maple Leafs,Montreal Canadiens,4,2,REG
2018-04-07,Detroit Red Wings,New York Islanders,New York Islanders,Detroit Red Wings,4,3,OT
2018-04-07,Florida Panthers,Buffalo Sabres,Florida Panthers,Buffalo Sabres,4,3,REG
2018-04-07,Washington Capitals,New Jersey Devils,Washington Capitals,New Jersey Devils,5,3,REG
2018-04-07,Carolina Hurricanes,Tampa Bay Lightning,Carolina Hurricanes,Tampa Bay Lightning,3,2,OT
2018-04-07,Winnipeg Jets,Chicago Blackhawks,Winnipeg Jets,Chicago Blackhawks,4,1,REG
2018-04-08,Nashville Predators,Columbus Blue Jackets,Nashville Predators,Columbus Blue Jackets,4,2,REG
2018-04-08,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,St. Louis Blues,5,2,REG
2018-04-08,Arizona Coyotes,Anaheim Ducks,Anaheim Ducks,Arizona Coyotes,3,0,REG
2018-04-08,Calgary Flames,Vegas Golden Knights,Calgary Flames,Vegas Golden Knights,5,1,REG
2018-04-08,Edmonton Oilers,Vancouver Canucks,Edmonton Oilers,Vancouver Canucks,3,2,SO
2018-04-08,Los Angeles Kings,Dallas Stars,Dallas Stars,Los Angeles Kings,4,2,REG
2018-04-08,San Jose Sharks,Minnesota Wild,Minnesota Wild,San Jose Sharks,6,3,REG
2018-04-08,Boston Bruins,Florida Panthers,Florida Panthers,Boston Bruins,4,2,REG
2018-04-11,Winnipeg Jets,Minnesota Wild,Winnipeg Jets,Minnesota Wild,3,2,REG
2018-04-11,Pittsburgh Penguins,Philadelphia Flyers,Pittsburgh Penguins,Philadelphia Flyers,4,0,REG
2018-04-12,Tampa Bay Lightning,New Jersey Devils,Tampa Bay Lightning,New Jersey Devils,5,2,REG
2018-04-12,Boston Bruins,Toronto Maple Leafs,Boston Bruins,Toronto Maple Leafs,5,1,REG
2018-04-12,Washington Capitals,Columbus Blue Jackets,Columbus Blue Jackets,Washington Capitals,4,3,OT
2018-04-13,Nashville Predators,Colorado Avalanche,Nashville Predators,Colorado Avalanche,5,2,REG
2018-04-13,Anaheim Ducks,San Jose Sharks,San Jose Sharks,Anaheim Ducks,3,0,REG
2018-04-13,Pittsburgh Penguins,Philadelphia Flyers,Philadelphia Flyers,Pittsburgh Penguins,5,1,REG
2018-04-13,Winnipeg Jets,Minnesota Wild,Winnipeg Jets,Minnesota Wild,4,1,REG
2018-04-14,Vegas Golden Knights,Los Angeles Kings,Vegas Golden Knights,Los Angeles Kings,2,1,OT
2018-04-14,Nashville Predators,Colorado Avalanche,Nashville Predators,Colorado Avalanche,5,4,REG
2018-04-14,Tampa Bay Lightning,New Jersey Devils,Tampa Bay Lightning,New Jersey Devils,5,3,REG
2018-04-15,Boston Bruins,Toronto Maple Leafs,Boston Bruins,Toronto Maple Leafs,7,3,REG
2018-04-15,Anaheim Ducks,San Jose Sharks,San Jose Sharks,Anaheim Ducks,3,2,REG
2018-04-15,Philadelphia Flyers,Pittsburgh Penguins,Pittsburgh Penguins,Philadelphia Flyers,5,1,REG
2018-04-15,Minnesota Wild,Winnipeg Jets,Minnesota Wild,Winnipeg Jets,6,2,REG
2018-04-15,Washington Capitals,Columbus Blue Jackets,Columbus Blue Jackets,Washington Capitals,5,4,OT
2018-04-16,Los Angeles Kings,Vegas Golden Knights,Vegas Golden Knights,Los Angeles Kings,3,2,REG
2018-04-16,Toronto Maple Leafs,Boston Bruins,Toronto Maple Leafs,Boston Bruins,4,2,REG
2018-04-16,New Jersey Devils,Tampa Bay Lightning,New Jersey Devils,Tampa Bay Lightning,5,2,REG
2018-04-17,Colorado Avalanche,Nashville Predators,Colorado Avalanche,Nashville Predators,5,3,REG
2018-04-17,San Jose Sharks,Anaheim Ducks,San Jose Sharks,Anaheim Ducks,5,1,REG
2018-04-17,Columbus Blue Jackets,Washington Capitals,Washington Capitals,Columbus Blue Jackets,3,2,OT
2018-04-18,Minnesota Wild,Winnipeg Jets,Winnipeg Jets,Minnesota Wild,2,0,REG
2018-04-18,Philadelphia Flyers,Pittsburgh Penguins,Pittsburgh Penguins,Philadelphia Flyers,4,0,REG
2018-04-18,New Jersey Devils,Tampa Bay Lightning,Tampa Bay Lightning,New Jersey Devils,3,1,REG
2018-04-19,Colorado Avalanche,Nashville Predators,Nashville Predators,Colorado Avalanche,3,2,REG
2018-04-19,San Jose Sharks,Anaheim Ducks,San Jose Sharks,Anaheim Ducks,2,1,REG
2018-04-19,Toronto Maple Leafs,Boston Bruins,Boston Bruins,Toronto Maple Leafs,3,1,REG
2018-04-19,Columbus Blue Jackets,Washington Capitals,Washington Capitals,Columbus Blue Jackets,4,1,REG
2018-04-20,Pittsburgh Penguins,Philadelphia Flyers,Philadelphia Flyers,Pittsburgh Penguins,4,2,REG
2018-04-20,Winnipeg Jets,Minnesota Wild,Winnipeg Jets,Minnesota Wild,4,0,REG
2018-04-21,Nashville Predators,Colorado Avalanche,Colorado Avalanche,Nashville Predators,2,1,REG
2018-04-21,Tampa Bay Lightning,New Jersey Devils,Tampa Bay Lightning,New Jersey Devils,3,1,REG
2018-04-21,Washington Capitals,Columbus Blue Jackets,Washington Capitals,Columbus Blue Jackets,4,3,OT
2018-04-22,Boston Bruins,Toronto Maple Leafs,Toronto Maple Leafs,Boston Bruins,4,3,REG
2018-04-22,Philadelphia Flyers,Pittsburgh Penguins,Pittsburgh Penguins,Philadelphia Flyers,8,5,REG
2018-04-22,Colorado Avalanche,Nashville Predators,Nashville Predators,Colorado Avalanche,4,0,REG
2018-04-23,Toronto Maple Leafs,Boston Bruins,Toronto Maple Leafs,Boston Bruins,3,1,REG
2018-04-23,Columbus Blue Jackets,Washington Capitals,Washington Capitals,Columbus Blue Jackets,6,3,REG
2018-04-25,Boston Bruins,Toronto Maple Leafs,Boston Bruins,Toronto Maple Leafs,7,4,REG
2018-04-26,Washington Capitals,Pittsburgh Penguins,Pittsburgh Penguins,Washington Capitals,3,2,REG
2018-04-27,Vegas Golden Knights,San Jose Sharks,Vegas Golden Knights,San Jose Sharks,4,0,REG
2018-04-28,Nashville Predators,Winnipeg Jets,Winnipeg Jets,Nashville Predators,4,1,REG
2018-04-28,Tampa Bay Lightning,Boston Bruins,Boston Bruins,Tampa Bay Lightning,6,2,REG
2018-04-29,Vegas Golden Knights,San Jose Sharks,San Jose Sharks,Vegas Golden Knights,4,3,OT
2018-04-29,Washington Capitals,Pittsburgh Penguins,Washington Capitals,Pittsburgh Penguins,4,1,REG
2018-04-29,Nashville Predators,Winnipeg Jets,Nashville Predators,Winnipeg Jets,5,4,OT
2018-04-30,Tampa Bay Lightning,Boston Bruins,Tampa Bay Lightning,Boston Bruins,4,2,REG
2018-05-01,San Jose Sharks,Vegas Golden Knights,Vegas Golden Knights,San Jose Sharks,4,3,OT
2018-05-01,Pittsburgh Penguins,Washington Capitals,Washington Capitals,Pittsburgh Penguins,4,3,REG
2018-05-02,Winnipeg Jets,Nashville Predators,Winnipeg Jets,Nashville Predators,7,4,REG
2018-05-02,Boston Bruins,Tampa Bay Lightning,Tampa Bay Lightning,Boston Bruins,4,1,REG
2018-05-03,San Jose Sharks,Vegas Golden Knights,San Jose Sharks,Vegas Golden Knights,4,0,REG
2018-05-03,Pittsburgh Penguins,Washington Capitals,Pittsburgh Penguins,Washington Capitals,3,1,REG
2018-05-04,Winnipeg Jets,Nashville Predators,Nashville Predators,Winnipeg Jets,2,1,REG
2018-05-04,Boston Bruins,Tampa Bay Lightning,Tampa Bay Lightning,Boston Bruins,4,3,OT
2018-05-05,Vegas Golden Knights,San Jose Sharks,Vegas Golden Knights,San Jose Sharks,5,3,REG
2018-05-05,Washington Capitals,Pittsburgh Penguins,Washington Capitals,Pittsburgh Penguins,6,3,REG
2018-05-06,Nashville Predators,Winnipeg Jets,Winnipeg Jets,Nashville Predators,6,2,REG
2018-05-06,Tampa Bay Lightning,Boston Bruins,Tampa Bay Lightning,Boston Bruins,3,1,REG
2018-05-06,San Jose Sharks,Vegas Golden Knights,Vegas Golden Knights,San Jose Sharks,3,0,REG
2018-05-07,Pittsburgh Penguins,Washington Capitals,Washington Capitals,Pittsburgh Penguins,2,1,OT
2018-05-08,Winnipeg Jets,Nashville Predators,Nashville Predators,Winnipeg Jets,4,0,REG
2018-05-11,Nashville Predators,Winnipeg Jets,Winnipeg Jets,Nashville Predators,5,1,REG
2018-05-12,Tampa Bay Lightning,Washington Capitals,Washington Capitals,Tampa Bay Lightning,4,2,REG
2018-05-12,Winnipeg Jets,Vegas Golden Knights,Winnipeg Jets,Vegas Golden Knights,4,2,REG
2018-05-14,Tampa Bay Lightning,Washington Capitals,Washington Capitals,Tampa Bay Lightning,6,2,REG
2018-05-15,Winnipeg Jets,Vegas Golden Knights,Vegas Golden Knights,Winnipeg Jets,3,1,REG
2018-05-16,Washington Capitals,Tampa Bay Lightning,Tampa Bay Lightning,Washington Capitals,4,2,REG
